sent,tags,parse
The subject 's use of verbal direction-giving behavior and criticizing behavior served as concurrent baselines .,The/DT subject/NN 's/POS use/NN of/IN verbal/JJ direction-giving/JJ behavior/NN and/CC criticizing/JJ behavior/NN served/VBD as/IN concurrent/JJ baselines/NNS ./.,"det(subject-2, The-1) nmod:poss(use-4, subject-2) case(subject-2, 's-3) nsubj(served-12, use-4) case(behavior-8, of-5) amod(behavior-8, verbal-6) amod(behavior-8, direction-giving-7) nmod:of(use-4, behavior-8) cc(behavior-8, and-9) amod(behavior-11, criticizing-10) nmod:of(use-4, behavior-11) conj:and(behavior-8, behavior-11) root(ROOT-0, served-12) case(baselines-15, as-13) amod(baselines-15, concurrent-14) nmod:as(served-12, baselines-15)  "
Teacher praising and criticizing behaviors are categorized as teacher-response behaviors while teacher questioning and teacher direction-giving behaviors are categorized as teacher-initiated behaviors .,Teacher/NNP praising/VBG and/CC criticizing/VBG behaviors/NNS are/VBP categorized/VBN as/IN teacher-response/JJ behaviors/NNS while/IN teacher/NN questioning/NN and/CC teacher/NN direction-giving/NN behaviors/NNS are/VBP categorized/VBN as/IN teacher-initiated/JJ behaviors/NNS ./.,"nsubjpass(categorized-7, Teacher-1) acl(Teacher-1, praising-2) cc(praising-2, and-3) acl(Teacher-1, criticizing-4) conj:and(praising-2, criticizing-4) dobj(praising-2, behaviors-5) auxpass(categorized-7, are-6) root(ROOT-0, categorized-7) case(behaviors-10, as-8) amod(behaviors-10, teacher-response-9) nmod:as(categorized-7, behaviors-10) mark(categorized-19, while-11) compound(questioning-13, teacher-12) nsubjpass(categorized-19, questioning-13) cc(questioning-13, and-14) compound(behaviors-17, teacher-15) compound(behaviors-17, direction-giving-16) conj:and(questioning-13, behaviors-17) nsubjpass(categorized-19, behaviors-17) auxpass(categorized-19, are-18) advcl(categorized-7, categorized-19) case(behaviors-22, as-20) amod(behaviors-22, teacher-initiated-21) nmod:as(categorized-19, behaviors-22)  "
"From now on , if we want to criticize certain doctrine , we must have a clearer definition for it ; we must not make the same mistakes we did when criticizing revisionism .","From/IN now/RB on/RB ,/, if/IN we/PRP want/VBP to/TO criticize/VB certain/JJ doctrine/NN ,/, we/PRP must/MD have/VB a/DT clearer/JJR definition/NN for/IN it/PRP ;/: we/PRP must/MD not/RB make/VB the/DT same/JJ mistakes/NNS we/PRP did/VBD when/WRB criticizing/VBG revisionism/NN ./.","case(on-3, From-1) advmod(on-3, now-2) advcl:from(have-15, on-3) mark(want-7, if-5) nsubj(want-7, we-6) nsubj(criticize-9, we-6) advcl(have-15, want-7) mark(criticize-9, to-8) xcomp(want-7, criticize-9) amod(doctrine-11, certain-10) dobj(criticize-9, doctrine-11) nsubj(have-15, we-13) aux(have-15, must-14) root(ROOT-0, have-15) det(definition-18, a-16) amod(definition-18, clearer-17) dobj(have-15, definition-18) case(it-20, for-19) nmod:for(definition-18, it-20) nsubj(make-25, we-22) aux(make-25, must-23) neg(make-25, not-24) parataxis(have-15, make-25) det(mistakes-28, the-26) amod(mistakes-28, same-27) dobj(make-25, mistakes-28) nsubj(did-30, we-29) acl:relcl(mistakes-28, did-30) advmod(criticizing-32, when-31) advcl(did-30, criticizing-32) dobj(criticizing-32, revisionism-33)  "
If a principle is accepted by all the people it means that there is no group or individual criticizing or opposing that principle .,If/IN a/DT principle/NN is/VBZ accepted/VBN by/IN all/PDT the/DT people/NNS it/PRP means/VBZ that/IN there/EX is/VBZ no/DT group/NN or/CC individual/NN criticizing/VBG or/CC opposing/VBG that/DT principle/NN ./.,"mark(accepted-5, If-1) det(principle-3, a-2) nsubjpass(accepted-5, principle-3) auxpass(accepted-5, is-4) advcl(means-11, accepted-5) case(people-9, by-6) det:predet(people-9, all-7) det(people-9, the-8) nmod:by(accepted-5, people-9) nsubj(means-11, it-10) root(ROOT-0, means-11) mark(is-14, that-12) expl(is-14, there-13) ccomp(means-11, is-14) neg(group-16, no-15) nsubj(is-14, group-16) cc(group-16, or-17) nsubj(is-14, individual-18) conj:or(group-16, individual-18) acl(group-16, criticizing-19) cc(criticizing-19, or-20) acl(group-16, opposing-21) conj:or(criticizing-19, opposing-21) det(principle-23, that-22) dobj(criticizing-19, principle-23)  "
"( n11 ) Doing science , applying science and criticizing science all are human activities ; their fit with the "" real "" is always provisional and always dependent on the question teeing asked .","-LRB-/-LRB- n11/NNP -RRB-/-RRB- Doing/VBG science/NN ,/, applying/VBG science/NN and/CC criticizing/VBG science/NN all/DT are/VBP human/JJ activities/NNS ;/: their/PRP$ fit/VBP with/IN the/DT ''/'' real/NN ''/'' is/VBZ always/RB provisional/JJ and/CC always/RB dependent/JJ on/IN the/DT question/NN teeing/NN asked/VBN ./.","nsubj(Doing-4, n11-2) nsubj(applying-7, n11-2) nsubj(criticizing-10, n11-2) csubj(provisional-26, Doing-4) csubj(dependent-29, Doing-4) dobj(Doing-4, science-5) conj:and(Doing-4, applying-7) csubj(provisional-26, applying-7) dobj(applying-7, science-8) cc(Doing-4, and-9) conj:and(Doing-4, criticizing-10) csubj(provisional-26, criticizing-10) dobj(criticizing-10, science-11) nsubj(activities-15, all-12) cop(activities-15, are-13) amod(activities-15, human-14) acl:relcl(science-11, activities-15) nmod:poss(real-22, their-17) amod(real-22, fit-18) case(the-20, with-19) nmod:with(fit-18, the-20) dep(science-11, real-22) cop(provisional-26, is-24) advmod(provisional-26, always-25) root(ROOT-0, provisional-26) cc(provisional-26, and-27) advmod(dependent-29, always-28) conj:and(provisional-26, dependent-29) case(teeing-33, on-30) det(teeing-33, the-31) compound(teeing-33, question-32) nmod:on(provisional-26, teeing-33) acl(teeing-33, asked-34)  "
Environmental groups also are criticizing the plan because they feel that those who will suffer from the injury to the bequest value of the area are inadequately represented .,Environmental/JJ groups/NNS also/RB are/VBP criticizing/VBG the/DT plan/NN because/IN they/PRP feel/VBP that/IN those/DT who/WP will/MD suffer/VB from/IN the/DT injury/NN to/TO the/DT bequest/NN value/NN of/IN the/DT area/NN are/VBP inadequately/RB represented/VBN ./.,"amod(groups-2, Environmental-1) nsubj(criticizing-5, groups-2) advmod(criticizing-5, also-3) aux(criticizing-5, are-4) root(ROOT-0, criticizing-5) det(plan-7, the-6) dobj(criticizing-5, plan-7) mark(feel-10, because-8) nsubj(feel-10, they-9) advcl(criticizing-5, feel-10) mark(represented-28, that-11) nsubj(suffer-15, those-12) nsubjpass(represented-28, those-12) ref(those-12, who-13) aux(suffer-15, will-14) acl:relcl(those-12, suffer-15) case(injury-18, from-16) det(injury-18, the-17) nmod:from(suffer-15, injury-18) case(value-22, to-19) det(value-22, the-20) compound(value-22, bequest-21) nmod:to(suffer-15, value-22) case(area-25, of-23) det(area-25, the-24) nmod:of(value-22, area-25) auxpass(represented-28, are-26) advmod(represented-28, inadequately-27) ccomp(feel-10, represented-28)  "
"<p> Factor IV is composed of items that together describe a Critical Attitude , such as criticizing and questioning others and persistence in pursuing ideas .","<p>/NNP Factor/NNP IV/NNP is/VBZ composed/VBN of/IN items/NNS that/WDT together/RB describe/VBP a/DT Critical/JJ Attitude/NN ,/, such/JJ as/IN criticizing/VBG and/CC questioning/VBG others/NNS and/CC persistence/NN in/IN pursuing/VBG ideas/NNS ./.","compound(IV-3, <p>-1) compound(IV-3, Factor-2) nsubjpass(composed-5, IV-3) auxpass(composed-5, is-4) root(ROOT-0, composed-5) case(items-7, of-6) nmod:of(composed-5, items-7) nsubj(describe-10, items-7) ref(items-7, that-8) advmod(describe-10, together-9) acl:relcl(items-7, describe-10) det(Attitude-13, a-11) amod(Attitude-13, Critical-12) dobj(describe-10, Attitude-13) mark(criticizing-17, such-15) mwe(such-15, as-16) acl(Attitude-13, criticizing-17) cc(criticizing-17, and-18) acl(Attitude-13, questioning-19) conj:and(criticizing-17, questioning-19) dobj(criticizing-17, others-20) cc(others-20, and-21) dobj(criticizing-17, persistence-22) conj:and(others-20, persistence-22) mark(pursuing-24, in-23) advcl(describe-10, pursuing-24) dobj(pursuing-24, ideas-25)  "
"An East Los Angeles ( L.A. ) car club member emphasizes this fact ( while criticizing Hollywood 's narrow portrayal of low riding ) : <p> If a person likes low riding , whether they are black , brown , white , oriental , or whatever , and if they have a nice car , they are welcome to our club .","An/DT East/NNP Los/NNP Angeles/NNP -LRB-/-LRB- L.A./NNP -RRB-/-RRB- car/NN club/NN member/NN emphasizes/VBZ this/DT fact/NN -LRB-/-LRB- while/IN criticizing/VBG Hollywood/NNP 's/POS narrow/JJ portrayal/NN of/IN low/JJ riding/NN -RRB-/-RRB- :/: <p>/VBP If/IN a/DT person/NN likes/VBZ low/JJ riding/NN ,/, whether/IN they/PRP are/VBP black/JJ ,/, brown/JJ ,/, white/JJ ,/, oriental/JJ ,/, or/CC whatever/CD ,/, and/CC if/IN they/PRP have/VBP a/DT nice/JJ car/NN ,/, they/PRP are/VBP welcome/JJ to/TO our/PRP$ club/NN ./.","det(Angeles-4, An-1) compound(Angeles-4, East-2) compound(Angeles-4, Los-3) nsubj(emphasizes-11, Angeles-4) dep(emphasizes-11, L.A.-6) compound(member-10, car-8) compound(member-10, club-9) nsubj(emphasizes-11, member-10) root(ROOT-0, emphasizes-11) det(fact-13, this-12) nsubj(<p>-26, fact-13) mark(criticizing-16, while-15) dep(fact-13, criticizing-16) nmod:poss(portrayal-20, Hollywood-17) case(Hollywood-17, 's-18) amod(portrayal-20, narrow-19) dobj(criticizing-16, portrayal-20) case(riding-23, of-21) amod(riding-23, low-22) nmod:of(portrayal-20, riding-23) ccomp(emphasizes-11, <p>-26) mark(likes-30, If-27) det(person-29, a-28) nsubj(likes-30, person-29) advcl(welcome-58, likes-30) amod(riding-32, low-31) dobj(likes-30, riding-32) mark(black-37, whether-34) nsubj(black-37, they-35) nsubj(brown-39, they-35) nsubj(white-41, they-35) nsubj(oriental-43, they-35) cop(black-37, are-36) advcl(likes-30, black-37) advcl(likes-30, brown-39) conj:and(black-37, brown-39) advcl(likes-30, white-41) conj:and(black-37, white-41) advcl(likes-30, oriental-43) conj:and(black-37, oriental-43) cc(black-37, or-45) advcl(likes-30, whatever-46) conj:or(black-37, whatever-46) cc(black-37, and-48) mark(have-51, if-49) nsubj(have-51, they-50) advcl(likes-30, have-51) conj:or(black-37, have-51) det(car-54, a-52) amod(car-54, nice-53) dobj(have-51, car-54) nsubj(welcome-58, they-56) cop(welcome-58, are-57) ccomp(<p>-26, welcome-58) case(club-61, to-59) nmod:poss(club-61, our-60) nmod:to(welcome-58, club-61)  "
13 The activeness of the University is directly related to the leading role the Church hierarchy has assumed in criticizing the Stroessner regime as the church 's role has legitimized the Catholic students involvement .,13/CD The/DT activeness/NNS of/IN the/DT University/NNP is/VBZ directly/RB related/VBN to/TO the/DT leading/VBG role/NN the/DT Church/NNP hierarchy/NN has/VBZ assumed/VBN in/IN criticizing/VBG the/DT Stroessner/NNP regime/NN as/IN the/DT church/NN 's/POS role/NN has/VBZ legitimized/VBN the/DT Catholic/JJ students/NNS involvement/NN ./.,"nsubj(legitimized-30, 13-1) det(activeness-3, The-2) nsubjpass(related-9, activeness-3) case(University-6, of-4) det(University-6, the-5) nmod:of(activeness-3, University-6) auxpass(related-9, is-7) advmod(related-9, directly-8) acl:relcl(13-1, related-9) case(role-13, to-10) det(role-13, the-11) amod(role-13, leading-12) nmod:to(related-9, role-13) det(hierarchy-16, the-14) compound(hierarchy-16, Church-15) nsubj(assumed-18, hierarchy-16) aux(assumed-18, has-17) acl:relcl(role-13, assumed-18) mark(criticizing-20, in-19) advcl(assumed-18, criticizing-20) det(regime-23, the-21) compound(regime-23, Stroessner-22) dobj(criticizing-20, regime-23) case(role-28, as-24) det(church-26, the-25) nmod:poss(role-28, church-26) case(church-26, 's-27) nmod:as(criticizing-20, role-28) aux(legitimized-30, has-29) root(ROOT-0, legitimized-30) det(involvement-34, the-31) amod(involvement-34, Catholic-32) compound(involvement-34, students-33) dobj(legitimized-30, involvement-34)  "
<p> Mujeres reports without criticizing and seldom puts forward new proposals .,<p>/NNP Mujeres/NNP reports/VBZ without/IN criticizing/VBG and/CC seldom/RB puts/VBZ forward/RP new/JJ proposals/NNS ./.,"compound(Mujeres-2, <p>-1) nsubj(reports-3, Mujeres-2) nsubj(puts-8, Mujeres-2) root(ROOT-0, reports-3) mark(criticizing-5, without-4) advcl(reports-3, criticizing-5) cc(reports-3, and-6) advmod(puts-8, seldom-7) conj:and(reports-3, puts-8) compound:prt(puts-8, forward-9) amod(proposals-11, new-10) dobj(puts-8, proposals-11)  "
"<p> Clearly , in this strophe , the poet is criticizing the force of society 's "" mentira "" or false appearance not only through the comparison of ladies with food but also the association of food with specific cities .","<p>/VBN Clearly/RB ,/, in/IN this/DT strophe/NN ,/, the/DT poet/NN is/VBZ criticizing/VBG the/DT force/NN of/IN society/NN 's/POS ''/'' mentira/NN ''/'' or/CC false/JJ appearance/NN not/RB only/RB through/IN the/DT comparison/NN of/IN ladies/NNS with/IN food/NN but/CC also/RB the/DT association/NN of/IN food/NN with/IN specific/JJ cities/NNS ./.","advcl(criticizing-11, <p>-1) advmod(<p>-1, Clearly-2) case(strophe-6, in-4) det(strophe-6, this-5) nmod:in(<p>-1, strophe-6) det(poet-9, the-8) nsubj(criticizing-11, poet-9) aux(criticizing-11, is-10) root(ROOT-0, criticizing-11) det(force-13, the-12) dobj(criticizing-11, force-13) case(society-15, of-14) nmod:of(force-13, society-15) case(society-15, 's-16) xcomp(criticizing-11, mentira-18) cc(mentira-18, or-20) amod(appearance-22, false-21) xcomp(criticizing-11, appearance-22) conj:or(mentira-18, appearance-22) neg(mentira-18, not-23) advmod(mentira-18, only-24) amod(mentira-18, through-25) det(comparison-27, the-26) dep(mentira-18, comparison-27) case(ladies-29, of-28) nmod:of(comparison-27, ladies-29) case(food-31, with-30) nmod:with(ladies-29, food-31) cc(ladies-29, but-32) advmod(association-35, also-33) det(association-35, the-34) nmod:of(comparison-27, association-35) conj:and(ladies-29, association-35) case(food-37, of-36) nmod:of(association-35, food-37) case(cities-40, with-38) amod(cities-40, specific-39) nmod:with(food-37, cities-40)  "
"<p> Kaplan defines theory as , <p> the device for interpreting , criticizing , and unifying established laws , modifying them to fit data unanticipated in their formulation , and guiding the enterprise of discovering new and more powerful generalizations ( p. 295 ) .","<p>/NNP Kaplan/NNP defines/VBZ theory/NN as/IN ,/, <p>/VB the/DT device/NN for/IN interpreting/VBG ,/, criticizing/VBG ,/, and/CC unifying/VBG established/VBN laws/NNS ,/, modifying/VBG them/PRP to/TO fit/VB data/NN unanticipated/JJ in/IN their/PRP$ formulation/NN ,/, and/CC guiding/VBG the/DT enterprise/NN of/IN discovering/VBG new/JJ and/CC more/RBR powerful/JJ generalizations/NNS -LRB-/-LRB- p./CD 295/CD -RRB-/-RRB- ./.","compound(Kaplan-2, <p>-1) nsubj(defines-3, Kaplan-2) root(ROOT-0, defines-3) dobj(defines-3, theory-4) nmod(defines-3, as-5) dep(defines-3, <p>-7) det(device-9, the-8) dobj(<p>-7, device-9) mark(interpreting-11, for-10) advcl(<p>-7, interpreting-11) advcl(<p>-7, criticizing-13) conj:and(interpreting-11, criticizing-13) cc(criticizing-13, and-15) conj:and(interpreting-11, unifying-16) conj:and(criticizing-13, unifying-16) amod(laws-18, established-17) dobj(unifying-16, laws-18) advcl(<p>-7, modifying-20) conj:and(interpreting-11, modifying-20) dobj(modifying-20, them-21) nsubj(fit-23, them-21) mark(fit-23, to-22) xcomp(modifying-20, fit-23) dobj(fit-23, data-24) amod(data-24, unanticipated-25) case(formulation-28, in-26) nmod:poss(formulation-28, their-27) nmod:in(fit-23, formulation-28) cc(interpreting-11, and-30) advcl(<p>-7, guiding-31) conj:and(interpreting-11, guiding-31) det(enterprise-33, the-32) dobj(guiding-31, enterprise-33) mark(discovering-35, of-34) acl(enterprise-33, discovering-35) amod(generalizations-40, new-36) cc(new-36, and-37) advmod(powerful-39, more-38) conj:and(new-36, powerful-39) amod(generalizations-40, powerful-39) dobj(discovering-35, generalizations-40) compound(295-43, p.-42) dep(generalizations-40, 295-43)  "
"I can also remember writing an essay , about fifteen years ago , criticizing this positivist mode of history .","I/PRP can/MD also/RB remember/VB writing/VBG an/DT essay/NN ,/, about/RB fifteen/CD years/NNS ago/RB ,/, criticizing/VBG this/DT positivist/JJ mode/NN of/IN history/NN ./.","nsubj(remember-4, I-1) aux(remember-4, can-2) advmod(remember-4, also-3) root(ROOT-0, remember-4) xcomp(remember-4, writing-5) det(essay-7, an-6) dobj(writing-5, essay-7) advmod(years-11, about-9) nummod(years-11, fifteen-10) nmod:npmod(ago-12, years-11) advmod(essay-7, ago-12) acl(essay-7, criticizing-14) det(mode-17, this-15) amod(mode-17, positivist-16) dobj(criticizing-14, mode-17) case(history-19, of-18) nmod:of(mode-17, history-19)  "
"There is a rhythm too in the alternations of activity and passivity , and also of criticizing and being criticized .","There/EX is/VBZ a/DT rhythm/NN too/RB in/IN the/DT alternations/NNS of/IN activity/NN and/CC passivity/NN ,/, and/CC also/RB of/IN criticizing/VBG and/CC being/VBG criticized/VBN ./.","expl(is-2, There-1) root(ROOT-0, is-2) det(rhythm-4, a-3) nsubj(is-2, rhythm-4) advmod(alternations-8, too-5) case(alternations-8, in-6) det(alternations-8, the-7) nmod:in(rhythm-4, alternations-8) case(activity-10, of-9) nmod:of(alternations-8, activity-10) cc(activity-10, and-11) nmod:of(alternations-8, passivity-12) conj:and(activity-10, passivity-12) cc(alternations-8, and-14) advmod(criticizing-17, also-15) mark(criticizing-17, of-16) nmod:in(rhythm-4, criticizing-17) conj:and(alternations-8, criticizing-17) cc(criticizing-17, and-18) auxpass(criticized-20, being-19) conj:and(alternations-8, criticized-20) conj:and(criticizing-17, criticized-20)  "
